GameID,Event,Site,Date,UTC_Time,TimeControl,Result,Termination,Variant,White,Black,WhiteElo,BlackElo,ECO,Opening,TotalMoves,NumCaptures,NumChecks,Promotions,WhiteCastled,BlackCastled,FinalMaterial
137,Live Chess,Chess.com,2025.03.26,01:10:59,180+2,1-0,alekscottz won by checkmate,,alekscottz,HASSAN-SAID,1308,1295,B01,,65,16,6,0,True,True,KBPPPPPQR vs KPPPPPQ
138,Live Chess,Chess.com,2025.03.25,16:40:00,180+2,1-0,djopower won by resignation,,djopower,alekscottz,1340,1297,D00,,23,5,0,0,True,True,KBNNPPPPPPPQRR vs KBNPPPPPPPQRR
139,Live Chess,Chess.com,2025.03.25,16:30:07,600,1-0,zeeshansiddiqui786 won by resignation,,zeeshansiddiqui786,alekscottz,1518,1484,B10,,67,15,2,0,True,True,KBPPPPPQR vs KPPPPPQR
140,Live Chess,Chess.com,2025.03.25,15:54:35,600,1/2-1/2,Game drawn by insufficient material,,alekscottz,himzzz439,1492,1474,C28,,119,29,3,0,True,True,KB vs K
141,Live Chess,Chess.com,2025.03.25,15:47:24,600,1-0,alekscottz won by resignation,,alekscottz,charly15998,1492,1498,B12,,29,7,2,0,True,False,KBNPPPPPPPQRR vs KBBPPPPPPQRR
142,Live Chess,Chess.com,2025.03.25,15:31:31,600,0-1,alekscottz won by checkmate,,tanjur123,alekscottz,1475,1483,B10,,94,22,6,1,True,True,KPPP vs KBPPPQ
143,Live Chess,Chess.com,2025.03.25,15:11:57,600,0-1,Alexanchik313 won by resignation,,alekscottz,Alexanchik313,1475,1494,B40,,16,5,0,0,False,False,KBNNPPPPPPQRR vs KBNNPPPPPPPQRR
144,Live Chess,Chess.com,2025.03.25,15:04:49,600,0-1,alekscottz won by checkmate,,Cbeirasa,alekscottz,1445,1483,B10,,60,18,6,0,True,True,KPPPPR vs KPPPPPQR
145,Live Chess,Chess.com,2025.03.25,13:39:52,600,0-1,2rom3 won by resignation,,alekscottz,2rom3,1476,1502,B00,,71,15,9,0,True,True,KBPPPPPR vs KPPPPPPRR
146,Live Chess,Chess.com,2025.03.25,13:33:34,600,0-1,Ankit26790 won by checkmate,,alekscottz,Ankit26790,1484,1507,C25,,40,8,1,0,True,True,KBPPPPPPPQRR vs KNPPPPPPPQRR
147,Live Chess,Chess.com,2025.03.25,02:04:21,600,1-0,cahnuki won by resignation,,cahnuki,alekscottz,1493,1492,B10,,45,11,0,0,True,True,KBPPPPPPPRR vs KNNPPPPPPR
148,Live Chess,Chess.com,2025.03.25,01:48:53,600,0-1,alekscottz won - game abandoned,,nebeskey,alekscottz,1498,1500,D02,,80,14,4,0,True,True,KPPPPPQRR vs KPPPPPQRR
149,Live Chess,Chess.com,2025.03.25,01:26:18,600,1-0,EmanueleCucinotta won by resignation,,EmanueleCucinotta,alekscottz,1509,1492,B12,,51,11,3,0,True,True,KNPPPPPPQRR vs KPPPPPPPRR
150,Live Chess,Chess.com,2025.03.25,01:09:06,600,1-0,alekscottz won by resignation,,alekscottz,Trailblazer1130,1500,1484,B23,,83,21,10,0,True,True,KNPPPQ vs KPPPQ
151,Live Chess,Chess.com,2025.03.25,00:56:35,600,0-1,alekscottz won by resignation,,j-gro,alekscottz,1500,1492,B10,,90,22,5,0,True,True,KPPP vs KBNPPP
152,Live Chess,Chess.com,2025.03.25,00:08:28,600,1-0,Mostafa-Taha91 won by resignation,,Mostafa-Taha91,alekscottz,1483,1483,B13,,94,20,8,0,True,True,KNPPPRR vs KPPRR
153,Live Chess,Chess.com,2025.03.25,00:05:26,600,0-1,michaeljohn09 won by resignation,,alekscottz,michaeljohn09,1491,1504,C25,,20,5,1,0,False,True,KBBNPPPPPPPQRR vs KBBNPPPPPPQRR
154,Live Chess,Chess.com,2025.03.24,22:03:31,600,1-0,alekscottz won by resignation,,alekscottz,tychechess,1499,1477,B01,,63,14,3,0,True,True,KBPPPPPQR vs KBPPPPPRR
155,Live Chess,Chess.com,2025.03.24,21:50:35,600,0-1,alekscottz won by checkmate,,gaspar5564,alekscottz,1452,1491,B10,,74,13,4,0,True,True,KNPPPPPRR vs KPPPPPPPQR
156,Live Chess,Chess.com,2025.03.24,19:23:15,600,1-0,alekscottz won by resignation,,alekscottz,Patriosoldier6,1484,1476,B01,,49,18,2,0,True,True,KPPPPRR vs KPPPPRR
157,Live Chess,Chess.com,2025.03.24,19:00:31,600,1-0,alekscottz won on time,,alekscottz,ManveerMann,1476,1446,B10,,97,21,8,0,True,True,KNPPPPR vs KPPR
158,Live Chess,Chess.com,2025.03.24,18:31:53,600,1-0,Arceo88 won by resignation,,Arceo88,alekscottz,1496,1468,B10,,37,11,0,0,True,True,KBBPPPPPPRR vs KBPPPPPPRR
159,Let's Play!,Chess.com,2025.02.19,04:47:20,1/259200,1-0,alekscottz won by resignation,,alekscottz,speechan,1230,900,C25,,57,15,1,0,True,False,KPPPPPPQRR vs KPPPQRR
160,Live Chess,Chess.com,2025.03.24,17:00:59,600,0-1,adrianconst won by resignation,,alekscottz,adrianconst,1476,1513,C25,,28,6,2,0,False,True,KBNPPPPPPPQRR vs KBBNPPPPPPQRR
161,Live Chess,Chess.com,2025.03.24,16:40:51,600,1-0,Aleksandar-Todorovic won by resignation,,Aleksandar-Todorovic,alekscottz,1503,1483,B10,,89,25,12,1,False,True,KPPQ vs KPP
162,Live Chess,Chess.com,2025.03.24,16:30:56,600,0-1,Nash23Docwra won by resignation,,alekscottz,Nash23Docwra,1491,1488,B01,,16,0,0,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPPQRR
163,Live Chess,Chess.com,2025.03.24,16:08:57,600,0-1,alekscottz won by checkmate,,CristianoCaliente,alekscottz,1488,1499,B10,,68,14,2,0,True,True,KNPPPPQR vs KNPPPPPPQR
164,Live Chess,Chess.com,2025.03.24,16:02:26,600,1-0,alekscottz won by resignation,,alekscottz,radekdzida,1491,1482,B23,,51,16,2,0,True,False,KBNPPPPQ vs KBNPPPPR
165,Live Chess,Chess.com,2025.03.24,14:43:34,600,1-0,casianherbil won by resignation,,casianherbil,alekscottz,1505,1483,B13,,123,25,6,0,True,True,KPPR vs KPP
166,Live Chess,Chess.com,2025.03.24,14:19:27,600,0-1,alekscottz won by checkmate,,22NHart,alekscottz,1457,1491,B10,,112,21,15,1,True,True,KPPP vs KPPPQRR
167,Live Chess,Chess.com,2025.03.24,14:02:06,600,0-1,ramnath246 won by resignation,,alekscottz,ramnath246,1483,1500,C25,,140,26,12,0,False,True,KR vs KPPR
168,Live Chess,Chess.com,2025.03.24,13:58:19,600,0-1,alekscottz won by resignation,,kingisbackok,alekscottz,1474,1491,B12,,36,5,0,0,True,True,KBBPPPPPPPQRR vs KBNNPPPPPPPQRR
169,Live Chess,Chess.com,2025.03.24,13:43:04,600,1-0,alekscottz won by resignation,,alekscottz,yddadbbig,1483,1476,B00,,67,17,7,0,True,True,KBPPPPQR vs KPPPPRR
170,Live Chess,Chess.com,2025.03.24,00:34:55,600,1-0,mnmmnm1350 won by resignation,,mnmmnm1350,alekscottz,1488,1475,B13,,75,14,5,0,True,True,KNPPPPPQR vs KPPPPPPQR
171,Live Chess,Chess.com,2025.03.24,00:28:14,600,1-0,alekscottz won by resignation,,alekscottz,craignet878,1483,1466,C29,,47,14,7,0,True,False,KNPPPPPQRR vs KBPPPQRR
172,Live Chess,Chess.com,2025.03.24,00:11:57,600,1-0,Caracatacas won by resignation,,Caracatacas,alekscottz,1483,1475,B12,,13,3,0,0,False,False,KBBNNPPPPPPPQRR vs KBNNPPPPPPPQRR
173,Live Chess,Chess.com,2025.03.24,00:02:39,600,1-0,alekscottz won by resignation,,alekscottz,imkeen21,1483,1456,C29,,47,14,7,0,False,False,KBNPPPPPPPR vs KBBNPPP
174,Live Chess,Chess.com,2025.03.23,23:39:29,600,0-1,ffangioo won by resignation,,alekscottz,ffangioo,1475,1501,C25,,128,21,11,0,False,True,KBPP vs KNPPPPP
175,Live Chess,Chess.com,2025.03.23,23:25:55,600,1-0,alekscottz won by checkmate,,alekscottz,samigndz,1483,1474,B01,,45,11,1,0,True,True,KNPPPPPPQRR vs KNPPPPPQRR
176,Live Chess,Chess.com,2025.03.23,23:08:45,600,1-0,MoneyMannnMoussa won by resignation,,MoneyMannnMoussa,alekscottz,1487,1475,D03,,109,24,8,0,True,True,KPPP vs KPPP
177,Live Chess,Chess.com,2025.03.23,23:03:42,600,1-0,Olgpa won by resignation,,Olgpa,alekscottz,1494,1483,B23,,40,7,0,0,True,True,KBBPPPPPPPQRR vs KNNPPPPPPQRR
178,Live Chess,Chess.com,2025.03.23,22:48:22,600,0-1,alekscottz won on time,,trapezoedro,alekscottz,1445,1491,B15,,64,15,0,0,True,True,KPPPPQRR vs KPPPPPQRR
179,Live Chess,Chess.com,2025.03.23,22:36:48,600,0-1,senku972 won by resignation,,alekscottz,senku972,1484,1490,B23,,57,17,3,0,True,True,KBPPPR vs KNNPPPPPR
180,Live Chess,Chess.com,2025.03.23,22:25:02,600,1-0,alekscottz won by resignation,,alekscottz,marijanvuljan,1492,1485,B40,,71,14,6,0,True,True,KPPPPPQRR vs KBPPPPPPQ
181,Live Chess,Chess.com,2025.03.23,20:07:54,600,1-0,elhero won by resignation,,elhero,alekscottz,1521,1484,B10,,65,9,2,0,True,True,KBNPPPPPPPRR vs KBNPPPPPPRR
182,Live Chess,Chess.com,2025.03.23,18:58:56,600,1-0,mathieubaril won by resignation,,mathieubaril,alekscottz,1506,1491,D06,,23,8,3,0,False,False,KBNNPPPPPPPRR vs KBBNPPPPPRR
183,Live Chess,Chess.com,2025.03.23,18:54:19,600,0-1,alekscottz won by resignation,,dan1ela1,alekscottz,1493,1499,A45,,41,9,0,0,True,True,KNPPPPPPQRR vs KNPPPPPPPQRR
184,Live Chess,Chess.com,2025.03.23,18:41:44,600,1-0,ACM53 won by resignation,,ACM53,alekscottz,1516,1491,D06,,41,10,1,0,True,True,KBNPPPPQRR vs KBNPPPPPPPRR
185,Live Chess,Chess.com,2025.03.23,18:20:43,600,1-0,alekscottz won by checkmate,,alekscottz,affanvelani,1499,1504,B23,,81,18,7,0,True,True,KPPPPQRR vs KPPPQR
186,Live Chess,Chess.com,2025.03.23,18:02:01,600,1-0,alekscottz won on time,,alekscottz,HurinTalion,1491,1496,B23,,83,19,3,0,True,True,KPPPRR vs KBPPPPR
187,Live Chess,Chess.com,2025.03.23,17:50:01,600,0-1,fabiocavernicolo won by checkmate,,alekscottz,fabiocavernicolo,1482,1505,B23,,56,14,3,0,True,True,KBPPPPQR vs KBPPPPPQRR
188,Live Chess,Chess.com,2025.03.23,17:41:51,600,0-1,alekscottz won by checkmate,,dandi08,alekscottz,1496,1490,B12,,76,20,3,0,True,True,KPPPR vs KBPPPPR
189,Live Chess,Chess.com,2025.03.23,16:20:33,600,1-0,janrhoelcoronel won by resignation,,janrhoelcoronel,alekscottz,1494,1481,A00,,73,13,4,0,False,True,KPPPPPPPQR vs KNPPPPQRR
190,Live Chess,Chess.com,2025.03.23,16:10:13,600,0-1,alekscottz won by resignation,,gabrielpeterG,alekscottz,1472,1489,A05,,56,12,0,0,True,True,KBPPPPPQR vs KBNPPPPPPQR
191,Live Chess,Chess.com,2025.03.22,21:10:00,600,0-1,opLYCAN won by resignation,,alekscottz,opLYCAN,1481,1510,B01,,32,6,2,0,True,False,KBBNPPPPPPRR vs KBBNNPPPPPPPRR
192,Live Chess,Chess.com,2025.03.22,21:09:06,600,0-1,hatemlabeeb6 won by checkmate,,alekscottz,hatemlabeeb6,1489,1508,C25,,16,3,3,0,False,False,KBBNPPPPPPPQRR vs KBNNPPPPPPPPQRR
193,Live Chess,Chess.com,2025.03.22,18:38:19,600,1-0,alekscottz won by checkmate,,alekscottz,CamCorderr,1497,1479,C28,,43,14,4,0,True,False,KBPPPPPQR vs KNPPPPPQR
194,Live Chess,Chess.com,2025.03.22,17:28:56,600,0-1,alekscottz won by resignation,,meaning605,alekscottz,1453,1489,D00,,63,17,3,0,True,True,KPPPRR vs KNPPPPPPQ
195,Live Chess,Chess.com,2025.03.22,17:16:43,600,0-1,alekscottz won by checkmate,,johnnieboy131278,alekscottz,1449,1481,B12,,86,18,10,1,True,True,KPPPPQ vs KNPPPPRR
196,Live Chess,Chess.com,2025.03.22,14:18:45,600,1-0,zakirhiola won by resignation,,zakirhiola,alekscottz,1511,1473,B15,,41,9,1,0,True,True,KBNPPPPPPQRR vs KBNPPPPPQRR
197,Live Chess,Chess.com,2025.03.22,14:11:19,600,1-0,alekscottz won by resignation,,alekscottz,Aastrix39,1480,1478,B23,,67,19,7,0,True,False,KPPPPPRR vs KPPPR
198,Live Chess,Chess.com,2025.03.22,13:55:19,600,1-0,alekscottz won by checkmate,,alekscottz,xxblitzkrieg29,1472,1447,C28,,63,16,7,0,True,True,KBPPPPQR vs KBPPPPPQ
199,Live Chess,Chess.com,2025.03.22,13:42:06,600,0-1,alekscottz won by resignation,,MT_123456,alekscottz,1428,1464,B10,,84,17,8,0,True,True,KNPPPPR vs KPPPPPQR
200,Live Chess,Chess.com,2025.03.22,13:33:38,600,1-0,alekscottz won by resignation,,alekscottz,VIDEC777,1457,1452,C25,,50,13,1,0,True,True,KNPPPPPQRR vs KPPPPPQRR
201,Live Chess,Chess.com,2025.03.22,13:30:36,600,0-1,alekscottz won by resignation,,jeremyantolijao,alekscottz,1416,1449,B10,,32,6,2,0,True,True,KBNNPPPPPPRR vs KBNNPPPPPPPQRR
202,Live Chess,Chess.com,2025.03.22,00:01:29,600,0-1,Sh-57 won by resignation,,alekscottz,Sh-57,1441,1473,C28,,54,13,2,0,True,True,KNPPPPPR vs KBPPPPPPPRR
203,Live Chess,Chess.com,2025.03.21,23:40:26,600,0-1,alekscottz won on time,,OscarC67,alekscottz,1417,1449,B22,,136,23,17,0,True,True,KNPR vs KNPPR
204,Live Chess,Chess.com,2025.03.21,23:30:56,600,0-1,NotAGreatPlan won by resignation,,alekscottz,NotAGreatPlan,1441,1478,C28,,40,8,4,0,True,True,KBBNPPPPPPPRR vs KBNNPPPPPQR
205,Live Chess,Chess.com,2025.03.21,00:50:06,600,0-1,alekscottz won by resignation,,callsunder,alekscottz,1438,1449,A45,,61,15,3,0,True,True,KPPPPRR vs KPPPPPPQRR
206,Live Chess,Chess.com,2025.03.21,00:47:14,600,0-1,rdemott won by resignation,,alekscottz,rdemott,1441,1457,C25,,28,7,1,0,True,False,KBBNPPPPPPRR vs KBNNPPPPPPQRR
207,Live Chess,Chess.com,2025.03.20,23:09:03,600,0-1,Rickey5256 won by checkmate,,alekscottz,Rickey5256,1449,1472,B23,,58,15,4,0,True,True,KBNPPPPQR vs KBNPPPQR
208,Live Chess,Chess.com,2025.03.20,22:59:08,600,1-0,alekscottz won by resignation,,alekscottz,ClayRamseyer,1457,1451,B23,,53,17,3,0,True,True,KPPPPQRR vs KNPPPPR
209,Live Chess,Chess.com,2025.03.20,22:22:58,600,1-0,zveber won by checkmate,,zveber,alekscottz,1488,1449,B21,,45,9,6,0,True,False,KBNPPPPPPQRR vs KBNPPPPPQRR
210,Live Chess,Chess.com,2025.03.20,17:59:39,600,1-0,alekscottz won by checkmate,,alekscottz,AliM2533,1456,1426,C30,,49,9,2,0,True,True,KBNPPPPPPPQRR vs KNPPPPPQRR
211,Live Chess,Chess.com,2025.03.20,16:21:51,600,1-0,Samer8080 won by resignation,,Samer8080,alekscottz,1484,1448,A01,,35,3,0,0,True,True,KBNNPPPPPPPPQRR vs KBBNNPPPPPPPRR
212,Live Chess,Chess.com,2025.03.20,16:18:49,600,1-0,Saskhoodwink won by checkmate,,Saskhoodwink,alekscottz,1458,1455,B20,,13,4,3,0,False,False,KBBNNPPPPPPPRR vs KBBNNPPPPPPQRR
213,Live Chess,Chess.com,2025.03.20,02:50:39,600,1-0,alekscottz won by resignation,,alekscottz,xooosbjm,1463,1466,B10,,89,19,3,0,True,True,KBPPPPP vs KBPPPP
214,Live Chess,Chess.com,2025.03.20,02:11:39,600,0-1,asan1971 won by resignation,,alekscottz,asan1971,1455,1467,C30,,82,16,8,0,True,False,KPPPPPRR vs KPPPPPRR
215,Let's Play!,Chess.com,2025.02.22,01:36:22,1/259200,0-1,liamplayingchezz won on time,,alekscottz,liamplayingchezz,1230,746,B06,,52,12,8,0,True,False,KBNPPPPPPR vs KBPPPPPPRR
216,Live Chess,Chess.com,2025.03.19,00:02:38,600,1-0,DefensorDelBarrio won by resignation,,DefensorDelBarrio,alekscottz,1467,1463,B20,,143,25,18,0,True,True,KPPP vs KPP
217,Live Chess,Chess.com,2025.03.18,23:54:05,600,1-0,alekscottz won by resignation,,alekscottz,Costelus20,1471,1415,B00,,39,9,1,0,True,True,KBPPPPPPPQRR vs KBPPPPPPQRR
218,Live Chess,Chess.com,2025.03.18,17:12:56,600,0-1,Purabskie won by resignation,,alekscottz,Purabskie,1456,1459,C28,,134,29,9,0,True,True,K vs KP
219,Live Chess,Chess.com,2025.03.17,17:05:20,600,1-0,Vahan2012 won by resignation,,Vahan2012,alekscottz,1472,1464,B22,,67,16,4,0,True,True,KBPPPPQR vs KBPPPPQR
220,Live Chess,Chess.com,2025.03.17,03:03:56,600,0-1,Rodolfovich won by resignation,,alekscottz,Rodolfovich,1472,1468,C25,,28,8,6,0,False,False,KBNPPPPPQRR vs KNNPPPPPPPQRR
221,Live Chess,Chess.com,2025.03.17,00:46:33,600,1-0,PonyFangs won by checkmate,,PonyFangs,alekscottz,1497,1481,B22,,63,15,16,0,False,False,KBBNPPPQR vs KBPPPPPQ
222,Live Chess,Chess.com,2025.03.16,23:50:56,600,0-1,wirakotcha won by resignation,,alekscottz,wirakotcha,1489,1512,B24,,100,26,0,0,True,True,KP vs KPPP
223,Live Chess,Chess.com,2025.03.16,23:29:35,600,1-0,alekscottz won on time,,alekscottz,thin-thn-1890,1497,1471,B01,,93,19,1,0,True,True,KPPPPPR vs KPPPPR
224,Live Chess,Chess.com,2025.03.16,23:16:50,600,1-0,SciencyStuff won by resignation,,SciencyStuff,alekscottz,1513,1489,D02,,73,18,7,0,True,True,KPPPPQR vs KPPPPQR
225,Live Chess,Chess.com,2025.03.16,21:16:51,600,1-0,Bejtahajvali won by resignation,,Bejtahajvali,alekscottz,1536,1497,B30,,35,6,3,0,True,True,KBNPPPPPPPQRR vs KBNPPPPPPPQRR
226,Live Chess,Chess.com,2025.03.16,21:08:22,600,0-1,razibi07 won by resignation,,alekscottz,razibi07,1504,1501,C25,,46,17,1,0,True,True,KBPPPPR vs KNPPPPPR
227,Live Chess,Chess.com,2025.03.16,20:23:13,600,0-1,alekscottz won by resignation,,Stone_henge,alekscottz,1493,1512,D50,,44,11,1,0,False,True,KBPPPPQRR vs KBNPPPPPPQRR
228,Live Chess,Chess.com,2025.03.16,20:03:10,600,1-0,alekscottz won by resignation,,alekscottz,psi5919,1504,1470,C25,,71,14,4,0,False,False,KBNPPPPPQR vs KBBPPPPR
229,Live Chess,Chess.com,2025.03.16,18:49:13,300+2,1-0,alekscottz won by checkmate,,alekscottz,8joeking8,1307,1124,C25,,117,24,17,3,True,True,KBPPQQ vs KP
230,Live Chess,Chess.com,2025.03.16,18:35:29,300+2,1-0,jpmk19 won by resignation,,jpmk19,alekscottz,1271,1301,D02,,61,16,2,0,True,True,KNPPPPPPQ vs KPPPPPQ
231,Live Chess,Chess.com,2025.03.16,18:14:27,300+2,0-1,alekscottz won by resignation,,Gavin_Martin,alekscottz,1775,1313,B22,,76,14,12,0,False,True,KBPPPPQRR vs KNNPPPPQR
232,Live Chess,Chess.com,2025.03.16,18:01:54,300+2,0-1,Biren09 won by resignation,,alekscottz,Biren09,1292,1823,B21,,74,19,1,0,True,True,KNPPR vs KBNPPPPR
233,Live Chess,Chess.com,2025.03.16,17:02:30,600,0-1,capitancool won by checkmate,,alekscottz,capitancool,1496,1528,B07,,80,15,5,0,True,True,KBPPPPQR vs KBPPPPPQR
234,Live Chess,Chess.com,2025.03.16,16:27:09,600,1-0,Zayne3000 won by resignation,,Zayne3000,alekscottz,1507,1504,B27,,159,28,4,1,True,True,KQ vs KP
235,Live Chess,Chess.com,2025.03.16,16:07:39,600,1/2-1/2,Game drawn by repetition,,CokeLoya,alekscottz,1502,1512,B20,,82,12,9,0,True,True,KNPPPPPPPQR vs KBPPPPPQR
236,Live Chess,Chess.com,2025.03.16,03:06:56,600,1-0,alekscottz won on time,,alekscottz,bobbyjwefischer,1512,1475,C28,,137,27,11,0,True,False,KPR vs KP
237,Live Chess,Chess.com,2025.03.16,02:57:28,600,1-0,alekscottz won - game abandoned,,alekscottz,Miguel_AMM,1504,1467,C25,,11,1,0,0,True,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPPQRR
238,Live Chess,Chess.com,2025.03.16,02:26:25,600,1-0,gatosilva won by resignation,,gatosilva,alekscottz,1507,1496,D02,,47,11,2,0,True,False,KBNPPPPPPQRR vs KBNPPPPQR
239,Live Chess,Chess.com,2025.03.16,02:19:28,600,0-1,AlexandrGer won by checkmate,,alekscottz,AlexandrGer,1504,1510,C25,,44,13,7,0,True,True,KBPPPPPQR vs KBNNPPPPQR
240,Live Chess,Chess.com,2025.03.16,02:09:36,600,1-0,alekscottz won by checkmate,,alekscottz,Himari,1512,1507,C28,,55,13,7,0,True,True,KPPPPPPQRR vs KPPPPPQRR
241,Live Chess,Chess.com,2025.03.15,21:52:43,600,1-0,niba1 won by resignation,,niba1,alekscottz,1534,1504,B23,,51,11,0,0,True,True,KBPPPPPQRR vs KBPPPPPPPQR
242,Live Chess,Chess.com,2025.03.15,21:24:50,600,1-0,alekscottz won by checkmate,,alekscottz,bohdankorbelik,1512,1492,C25,,69,14,17,0,True,False,KBPPPPPPQR vs KBNPPPQR
243,Live Chess,Chess.com,2025.03.15,18:16:09,600,1/2-1/2,Game drawn by stalemate,,K1MJUMA,alekscottz,1521,1504,D00,,154,26,26,1,True,True,K vs KPPQR
244,Live Chess,Chess.com,2025.03.15,18:11:43,600,1-0,alekscottz won - game abandoned,,alekscottz,rootning,1504,1466,B00,,19,2,0,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPQRR
245,Live Chess,Chess.com,2025.03.15,18:00:11,600,1-0,wadudkhan won by resignation,,wadudkhan,alekscottz,1503,1497,B21,,43,13,2,0,True,False,KNPPPPPQRR vs KPPPPPQRR
246,Live Chess,Chess.com,2025.03.15,17:51:43,600,0-1,TenderJuicy17 won by checkmate,,alekscottz,TenderJuicy17,1505,1522,C28,,40,12,2,0,True,True,KNPPPPPQRR vs KBPPPPPQRR
247,Live Chess,Chess.com,2025.03.15,17:34:59,600,1-0,alekscottz won by checkmate,,alekscottz,Jamonga,1513,1505,B12,,55,14,2,0,True,True,KBPPPPQRR vs KNNPPPPQR
248,Live Chess,Chess.com,2025.03.15,17:20:32,600,1-0,pandaa243 won by resignation,,pandaa243,alekscottz,1499,1505,B20,,61,9,3,0,True,True,KBNPPPPPPQRR vs KBNPPPPPPQR
249,Live Chess,Chess.com,2025.03.14,21:39:00,600,0-1,COSTI19910813 won on time,,alekscottz,COSTI19910813,1514,1551,C28,,84,20,6,1,True,True,KPPQ vs KPPPPQQR
250,Live Chess,Chess.com,2025.03.14,20:23:50,600,0-1,alekscottz won by resignation,,Salahcpa,alekscottz,1493,1522,A11,,46,15,1,0,True,True,KBPPPPPP vs KBNPPPPPR
251,Live Chess,Chess.com,2025.03.14,18:26:13,600,1-0,alekscottz won by resignation,,alekscottz,amnrst,1514,1473,B07,,36,12,0,0,True,True,KBBPPPPPQR vs KBNPPPPPQR
252,Live Chess,Chess.com,2025.03.14,18:17:53,600,0-1,alekscottz won by checkmate,,Nasir2016,alekscottz,1487,1507,A00,,50,8,2,0,True,True,KBPPPPPPQRR vs KNPPPPPPPPQRR
253,Live Chess,Chess.com,2025.03.14,18:04:15,600,1-0,alekscottz won by checkmate,,alekscottz,Rappeddy,1499,1467,C28,,61,13,4,0,True,True,KBBNPPPPQ vs KNPPPPPQRR
254,Live Chess,Chess.com,2025.03.14,17:58:45,600,0-1,alekscottz won by resignation,,11_Atlas_11,alekscottz,1479,1491,B31,,26,3,0,0,True,True,KBNPPPPPPPPQRR vs KBNNPPPPPPPPQRR
255,Live Chess,Chess.com,2025.03.14,17:18:22,600,1-0,alekscottz won by resignation,,alekscottz,HugoMadis,1483,1479,B12,,33,5,1,0,True,True,KBBNPPPPPPQRR vs KBNNPPPPPPPQRR
256,Live Chess,Chess.com,2025.03.14,16:38:09,600,1-0,jacobas97 won by resignation,,jacobas97,alekscottz,1485,1475,B50,,53,15,1,0,True,True,KBPPPPPRR vs KPPPPPRR
257,Live Chess,Chess.com,2025.03.14,16:16:43,600,1-0,alekscottz won by resignation,,alekscottz,johnbest66,1483,1454,C25,,100,22,4,0,True,True,KBPPR vs KPPPP
258,Live Chess,Chess.com,2025.03.14,04:02:22,600,1-0,AudaxVeritas won by checkmate,,AudaxVeritas,alekscottz,1511,1475,D00,,75,16,4,0,True,True,KBPPPQR vs KNPPPPPQR
259,Live Chess,Chess.com,2025.03.14,03:34:54,600,0-1,alekscottz won by resignation,,devendrathakur,alekscottz,1465,1482,A06,,74,19,2,0,True,True,KPPR vs KBPPPPPQR
260,Live Chess,Chess.com,2025.03.14,03:28:44,600,1-0,alekscottz won by resignation,,alekscottz,Lokesh_1729,1474,1450,C28,,44,12,1,0,True,True,KBBPPPPPPRR vs KBNNPPPPR
261,Live Chess,Chess.com,2025.03.14,02:29:25,600,1-0,deivihidalgo22 won by resignation,,deivihidalgo22,alekscottz,1500,1466,B13,,122,27,14,2,False,True,KBR vs KP
262,Live Chess,Chess.com,2025.03.14,02:22:41,600,0-1,alekscottz won by checkmate,,QasPlaysW,alekscottz,1454,1474,D02,,54,14,6,0,False,True,KBPPPPQR vs KPPPPPPQRR
263,Live Chess,Chess.com,2025.03.14,02:17:35,600,0-1,TallElk25 won by resignation,,alekscottz,TallElk25,1466,1485,B12,,24,6,0,0,False,True,KBNNPPPPPPPRR vs KBBNNPPPPPPRR
264,Live Chess,Chess.com,2025.03.14,01:57:46,600,1-0,alekscottz won by resignation,,alekscottz,GM_Mark-Edison,1474,1468,C25,,92,20,6,0,True,True,KPPQR vs KNPPPQR
265,Live Chess,Chess.com,2025.03.14,00:40:30,600,1-0,GoTouchGrass696969 won by resignation,,GoTouchGrass696969,alekscottz,1463,1466,D00,,111,27,10,0,True,True,KPR vs KP
266,Live Chess,Chess.com,2025.03.14,00:38:57,600,1/2-1/2,Game drawn by agreement,,alekscottz,Relative7800,1474,1439,A00,,0,0,0,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPPQRR
267,Live Chess,Chess.com,2025.03.14,00:24:36,600,1-0,alekscottz won by resignation,,alekscottz,TheVoodooMaster,1475,1458,B07,,129,27,18,1,True,True,KPQ vs KN
268,Live Chess,Chess.com,2025.03.13,23:28:25,600,1/2-1/2,Game drawn by insufficient material,,glypiy,alekscottz,1482,1467,D53,,120,29,10,1,True,True,K vs KN
269,Live Chess,Chess.com,2025.03.13,23:17:52,600,1-0,Spaniard71 won by resignation,,Spaniard71,alekscottz,1505,1467,B30,,42,11,3,0,True,False,KBNPPPPPPQR vs KBNNPPPPRR
270,Live Chess,Chess.com,2025.03.13,23:07:16,600,0-1,alekscottz won by resignation,,RetmaunTT,alekscottz,1477,1474,D04,,44,12,2,0,False,True,KBPPPPQRR vs KPPPPPPPQRR
271,Live Chess,Chess.com,2025.03.13,23:00:54,600,0-1,ingevega won by resignation,,alekscottz,ingevega,1466,1468,C00,,46,8,0,0,True,True,KBPPPPPPPPQR vs KBNPPPPPPQRR
